geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
95084,-29.165892519543448,-51.16486031348079,caxias do sul,RS
95020,-29.16695948267721,-51.18212613838581,caxias do sul,RS
95010,-29.167836509324985,-51.182858490675024,caxias do sul,RS
95010,-29.16808323159608,-51.188788814193785,caxias do sul,RS
95096,-29.183703323727013,-51.20391466817648,caxias do sul,RS
95076,-29.177293651793484,-51.150472081430856,caxias do sul,RS
95030,-29.151490210386186,-51.227230439894115,caxias do sul,RS
95055,-29.151101508705427,-51.15016645293091,caxias do sul,RS
95020,-29.16964341765069,-51.1653423841976,caxias do sul,RS
95032,-29.14182908354965,-51.214306243594805,caxias do sul,RS
95074,-29.168471011854773,-51.1242509720917,caxias do sul,RS
95043,-29.14727079840162,-51.19321669891222,caxias do sul,RS
95098,-29.188368663068324,-51.19684329276679,caxias do sul,RS
95052,-29.146737626386827,-51.16554402729679,caxias do sul,RS
95032,-29.14520982617702,-51.19698991642385,caxias do sul,RS
95096,-29.183558520128077,-51.200539979871905,caxias do sul,RS
95086,-29.17983419216436,-51.16747817943005,caxias do sul,RS
95095,-29.204531033593497,-51.20217180247342,caxias do sul,RS
95010,-29.173215663837013,-51.18937821858969,caxias do sul,RS
95054,-29.152688584827047,-51.14929487216268,caxias do sul,RS
95076,-29.17608341056749,-51.138022106911315,caxias do sul,RS
95082,-29.180872357935343,-51.1732833876561,caxias do sul,RS
95032,-29.155134689457245,-51.195737896366175,caxias do sul,RS
95045,-29.12762934947632,-51.170968950094306,caxias do sul,RS
95055,-29.152519411571703,-51.14012285797428,caxias do sul,RS
95059,-29.10169446725509,-51.1239366010328,caxias do sul,RS
95032,-29.14082841574772,-51.21442727314662,caxias do sul,RS
95052,-29.150269653534806,-51.17139289986393,caxias do sul,RS
95020,-29.170027617176398,-51.185354648134286,caxias do sul,RS
95070,-29.16153741826265,-51.1563926243255,caxias do sul,RS
95059,-29.118251638386894,-51.118785353443975,caxias do sul,RS
95034,-29.157330527929894,-51.18594701120482,caxias do sul,RS
95050,-29.15229222857719,-51.170625846798856,caxias do sul,RS
95082,-29.179883607641987,-51.17983074541184,caxias do sul,RS
95096,-29.19178512484364,-51.20045118116361,caxias do sul,RS
95010,-29.172302496198355,-51.191232491498525,caxias do sul,RS
95055,-29.143997682647637,-51.13771132369313,caxias do sul,RS
95012,-29.178706322548763,-51.20406306973285,caxias do sul,RS
95099,-29.179782371815694,-51.19858990062022,caxias do sul,RS
95040,-29.155970935140942,-51.17644720057747,caxias do sul,RS
95098,-29.192085110438533,-51.18125408393862,caxias do sul,RS
95076,-29.178792963016196,-51.15064808536075,caxias do sul,RS
95020,-29.16624761253567,-51.177281351060884,caxias do sul,RS
95059,-29.107343471328527,-51.11734052377224,caxias do sul,RS
95030,-29.150935645734812,-51.226623636547956,caxias do sul,RS
95012,-29.17151338933941,-51.205280519051314,caxias do sul,RS
95034,-29.16555932251592,-51.18565927403293,caxias do sul,RS
95020,-29.165848285614533,-51.16901166214946,caxias do sul,RS
95010,-29.17315518282334,-51.18579220398959,caxias do sul,RS
95043,-29.13988330650908,-51.18002494670022,caxias do sul,RS
95088,-29.205836816643213,-51.17230278209082,caxias do sul,RS
95032,-29.144898027502922,-51.20626533844509,caxias do sul,RS
95088,-29.19848687864585,-51.16124770678628,caxias do sul,RS
95082,-29.17829340498776,-51.17117400000001,caxias do sul,RS
95097,-29.18094840753189,-51.186790887705385,caxias do sul,RS
95084,-29.173080980400076,-51.16203552003689,caxias do sul,RS
95080,-29.175863359352388,-51.180894448034884,caxias do sul,RS
95060,-29.10738322862275,-51.086290543716466,caxias do sul,RS
95074,-29.17015850785109,-51.15697258145226,caxias do sul,RS
95043,-29.14397251341391,-51.1952671938044,caxias do sul,RS
95020,-29.16866723410665,-51.16698453708389,caxias do sul,RS
95041,-29.15420789617125,-51.179024679717294,caxias do sul,RS
95088,-29.196947509082605,-51.161798314770664,caxias do sul,RS
95058,-29.12045154291685,-51.11083449291174,caxias do sul,RS
95080,-29.165354528514513,-51.182906099662475,caxias do sul,RS
95045,-29.123595117439304,-51.178013673665,caxias do sul,RS
95032,-29.14913503838904,-51.21347951037753,caxias do sul,RS
95057,-29.13721468372232,-51.12788922108431,caxias do sul,RS
95020,-29.163829940484444,-51.180456633794705,caxias do sul,RS
95040,-29.155836438902174,-51.173503134237464,caxias do sul,RS
95070,-29.163291389413036,-51.15562483114188,caxias do sul,RS
95012,-29.17320229681529,-51.21060849171893,caxias do sul,RS
95041,-29.152272480139466,-51.185298480139465,caxias do sul,RS
95020,-29.168582190863553,-51.16890757619186,caxias do sul,RS
95010,-29.168431248419108,-51.20400080939289,caxias do sul,RS
95050,-29.136383453831364,-51.14603388725126,caxias do sul,RS
95047,-29.121395020309702,-51.178943510154845,caxias do sul,RS
95074,-29.173971766746845,-51.14214172818984,caxias do sul,RS
95041,-29.15397,-51.18228449999999,caxias do sul,RS
95074,-29.17005889675056,-51.144055126578436,caxias do sul,RS
95074,-29.168972176260127,-51.139641259567185,caxias do sul,RS
95034,-29.145692795519754,-51.186253521901776,caxias do sul,RS
95076,-29.17899679383435,-51.14316173228545,caxias do sul,RS
95050,-29.15700851990002,-51.16890251990003,caxias do sul,RS
95099,-29.181676499999995,-51.20363024999999,caxias do sul,RS
95052,-29.153680450454,-51.15924909497126,caxias do sul,RS
95045,-29.125381174032093,-51.16843227410329,caxias do sul,RS
95013,-29.161464843036033,-51.214025256405286,caxias do sul,RS
95041,-29.150606766217546,-51.18047890623304,caxias do sul,RS
95050,-29.155241482600236,-51.17170748260023,caxias do sul,RS
95032,-29.140897819458985,-51.20681108659939,caxias do sul,RS
95012,-29.178257495138716,-51.2104465334301,caxias do sul,RS
95055,-29.15900576748146,-51.1344242800144,caxias do sul,RS
95055,-29.1475125,-51.1296345,caxias do sul,RS
95059,-29.101192429732574,-51.12303628442026,caxias do sul,RS
95095,-29.200070511067892,-51.18804225,caxias do sul,RS
95043,-29.141843224199746,-51.179106019710225,caxias do sul,RS
95097,-29.17449077778395,-51.187785194560846,caxias do sul,RS
95052,-29.15186968082963,-51.161477146759005,caxias do sul,RS
95030,-29.154999914306554,-51.218170376718035,caxias do sul,RS
95034,-29.157663741511456,-51.18683986176669,caxias do sul,RS
95020,-29.16820229491318,-51.1912112247273,caxias do sul,RS
95020,-29.166514533920086,-51.17173051342029,caxias do sul,RS
95060,-29.178636173434292,-51.19371394781968,caxias do sul,RS
95060,-29.1162457201929,-51.10604153124031,caxias do sul,RS
95032,-29.15257137463087,-51.204345247378114,caxias do sul,RS
95084,-29.171818041112385,-51.17314374231287,caxias do sul,RS
95082,-29.17599405229693,-51.172826100934316,caxias do sul,RS
95098,-29.186358497563262,-51.199734202103116,caxias do sul,RS
95045,-29.125737930629228,-51.16300907872804,caxias do sul,RS
95050,-29.154649092077232,-51.16494681929297,caxias do sul,RS
95041,-29.151476810623716,-51.1823334737015,caxias do sul,RS
95042,-29.13785413846458,-51.18421588259701,caxias do sul,RS
95059,-29.113764543598194,-51.121993877574255,caxias do sul,RS
95060,-29.11962443633677,-51.111953352100045,caxias do sul,RS
95013,-29.16563026795538,-51.19899783702621,caxias do sul,RS
95098,-29.18817341121006,-51.187488079176674,caxias do sul,RS
95084,-29.17322881476947,-51.17178076987068,caxias do sul,RS
95020,-29.16474826326945,-51.176596512467505,caxias do sul,RS
95097,-29.17801644157569,-51.193408868420384,caxias do sul,RS
95097,-29.1800757418138,-51.19424117754143,caxias do sul,RS
95047,-29.121286481983127,-51.18087031768466,caxias do sul,RS
95084,-29.154930195329534,-51.16483594169123,caxias do sul,RS
95020,-29.16212663155467,-51.181525793995625,caxias do sul,RS
95082,-29.177076819472767,-51.1734386883584,caxias do sul,RS
95020,-29.16886539838857,-51.17701730349535,caxias do sul,RS
95084,-29.17547791196829,-51.190732966816924,caxias do sul,RS
95020,-29.162494308842305,-51.191013452853056,caxias do sul,RS
95084,-29.17118258838509,-51.16283619191625,caxias do sul,RS
95082,-29.18080343164247,-51.173399515850896,caxias do sul,RS
95052,-29.159862514385182,-51.159755014385176,caxias do sul,RS
95040,-29.159609286413513,-51.17607037072776,caxias do sul,RS
95095,-29.20214097391564,-51.18472536717324,caxias do sul,RS
95074,-29.163772145019678,-51.1126304278686,caxias do sul,RS
95080,-29.161762767126888,-51.18298818541803,caxias do sul,RS
95020,-29.173355471143278,-51.183889285693596,caxias do sul,RS
95098,-29.19893905588055,-51.18076266119942,caxias do sul,RS
95072,-29.170972879655114,-51.150020954982224,caxias do sul,RS
95059,-29.158210410643736,-51.15297926350832,caxias do sul,RS
95074,-29.170140989920327,-51.152578469638044,caxias do sul,RS
95095,-29.20781244827289,-51.193327105302245,caxias do sul,RS
95047,-29.120853509367407,-51.1786407361727,caxias do sul,RS
95013,-29.163822511872468,-51.206546311390284,caxias do sul,RS
95020,-29.164043488184642,-51.1859893823248,caxias do sul,RS
95032,-29.151620334722967,-51.20724505901845,caxias do sul,RS
95088,-29.19682048671173,-51.16489265771414,caxias do sul,RS
95020,-29.168742496365148,-51.1771756000641,caxias do sul,RS
95059,-29.11205311007292,-51.13473095695701,caxias do sul,RS
95042,-29.140138576523057,-51.19563714614145,caxias do sul,RS
95097,-29.18121296076232,-51.193620130597324,caxias do sul,RS
95034,-29.157432328732465,-51.19395406774814,caxias do sul,RS
95052,-29.15793546224141,-51.16144809144968,caxias do sul,RS
95052,-29.15080962690216,-51.16101648015229,caxias do sul,RS
95020,-29.165884965128065,-51.18448726450636,caxias do sul,RS
95030,-29.15276652828811,-51.22716713654182,caxias do sul,RS
95020,-29.162717278848763,-51.184963572223566,caxias do sul,RS
95041,-29.14955068013185,-51.1801643694219,caxias do sul,RS
95084,-29.173455335225324,-51.18540402004234,caxias do sul,RS
95050,-29.155082997515773,-51.171319482610464,caxias do sul,RS
95010,-29.174133849217103,-51.183999310208605,caxias do sul,RS
95088,-29.18733152368473,-51.165542570427206,caxias do sul,RS
95096,-29.18828950358035,-51.20155600358036,caxias do sul,RS
95034,-29.15458980475871,-51.191162667938954,caxias do sul,RS
95034,-29.15904523157257,-51.18579428049573,caxias do sul,RS
95095,-29.200816321641412,-51.204281577152294,caxias do sul,RS
95086,-29.184129,-51.166835999999996,caxias do sul,RS
95080,-29.19064346418509,-51.17813874682653,caxias do sul,RS
95060,-29.10880012748359,-51.088476744931896,caxias do sul,RS
95082,-29.176546788978214,-51.16242414692702,caxias do sul,RS
95010,-29.167404509599184,-51.162447776711204,caxias do sul,RS
95043,-29.14570484265878,-51.17711644946552,caxias do sul,RS
95020,-29.16555412905395,-51.18422310683903,caxias do sul,RS
95041,-29.146691390816947,-51.17943606518708,caxias do sul,RS
95059,-29.10801008025963,-51.117443879397726,caxias do sul,RS
95074,-29.17025752982871,-51.1489098980293,caxias do sul,RS
95040,-29.151952908305912,-51.172171938498195,caxias do sul,RS
95080,-29.16647688048661,-51.18288012774153,caxias do sul,RS
95060,-29.181937290050286,-51.20552514467065,caxias do sul,RS
95013,-29.164069914143,-51.197704564286205,caxias do sul,RS
95020,-29.168870696753427,-51.18404683387062,caxias do sul,RS
95088,-29.206440401985954,-51.1735435834091,caxias do sul,RS
95099,-29.177893687628174,-51.19752903752561,caxias do sul,RS
95043,-29.14699797637686,-51.19228590350618,caxias do sul,RS
95020,-29.165988120855317,-51.18354287111835,caxias do sul,RS
95057,-29.14371776678846,-51.14253702550317,caxias do sul,RS
95095,-29.19451857850154,-51.19808541334702,caxias do sul,RS
95074,-29.174580019462763,-51.12465437327447,caxias do sul,RS
95098,-29.193982413387488,-51.189372571913474,caxias do sul,RS
95020,-29.168538568922536,-51.18010699882547,caxias do sul,RS
95097,-29.17633914268361,-51.18422642334423,caxias do sul,RS
95020,-29.166948616388122,-51.181303573018674,caxias do sul,RS
95050,-29.154549866044416,-51.16675981676085,caxias do sul,RS
95084,-29.175502742511345,-51.199291575046814,caxias do sul,RS
95010,-29.17078885080814,-51.19231862812257,caxias do sul,RS
95054,-29.15679660235528,-51.15639325087479,caxias do sul,RS
95010,-29.16805372757853,-51.187543164671624,caxias do sul,RS
95095,-29.206053476982497,-51.21100883911214,caxias do sul,RS
95076,-29.16510462619143,-51.14338544532401,caxias do sul,RS
95096,-29.184241467998138,-51.201005464888155,caxias do sul,RS
95032,-29.144182199316603,-51.21430402550474,caxias do sul,RS
95099,-29.17791136155685,-51.19828996021243,caxias do sul,RS
95043,-29.145040228734427,-51.182550478602074,caxias do sul,RS
95010,-29.17379311566223,-51.16163468654874,caxias do sul,RS
95034,-29.16844783413033,-51.185422250367786,caxias do sul,RS
95020,-29.16459296289122,-51.16839383734732,caxias do sul,RS
95042,-29.146265837724386,-51.19550754715786,caxias do sul,RS
95020,-29.166828553341897,-51.18150149926385,caxias do sul,RS
95070,-29.16301833363114,-51.13145162614968,caxias do sul,RS
95034,-29.158579645216133,-51.19234998008666,caxias do sul,RS
95034,-29.15930948518086,-51.1889648137465,caxias do sul,RS
95012,-29.168982730407855,-51.204103315020774,caxias do sul,RS
95060,-29.110356583360435,-51.09229437555767,caxias do sul,RS
95054,-29.15882462200629,-51.15179739788614,caxias do sul,RS
95057,-29.140767364818945,-51.137018420071676,caxias do sul,RS
95045,-29.12227716576373,-51.1791944107465,caxias do sul,RS
95032,-29.140415633651088,-51.20933916225749,caxias do sul,RS
95034,-29.1663254038071,-51.18846403705558,caxias do sul,RS
95095,-29.205540751541896,-51.19544115465596,caxias do sul,RS
95042,-29.140205948651968,-51.188516416035995,caxias do sul,RS
95032,-29.14699596074347,-51.19226619280114,caxias do sul,RS
95054,-29.153232772736263,-51.14634152229144,caxias do sul,RS
95020,-29.161520933648486,-51.17468189376161,caxias do sul,RS
95074,-29.17414227321923,-51.12042633661368,caxias do sul,RS
95040,-29.159112180100088,-51.172095168914936,caxias do sul,RS
95032,-29.152331279887772,-51.18984467698864,caxias do sul,RS
95020,-29.165802375593874,-51.18077617978978,caxias do sul,RS
95096,-29.183551294606854,-51.20055328357348,caxias do sul,RS
95095,-29.194033830934988,-51.202365215912714,caxias do sul,RS
95050,-29.136427105593228,-51.14958811893794,caxias do sul,RS
95050,-29.154534517765107,-51.1665365177651,caxias do sul,RS
95013,-29.160217132642327,-51.193820798847554,caxias do sul,RS
95086,-29.187904097808328,-51.164520314718025,caxias do sul,RS
95034,-29.160954427398465,-51.18538304360786,caxias do sul,RS
95020,-29.168588024324308,-51.16921324953579,caxias do sul,RS
95058,-29.12433564324564,-51.10960038967023,caxias do sul,RS
95060,-29.18221899365153,-51.20545295446652,caxias do sul,RS
95010,-29.16766510926345,-51.17451541280901,caxias do sul,RS
95012,-29.176086017806448,-51.20976689098096,caxias do sul,RS
95098,-29.189623793161577,-51.18288532065012,caxias do sul,RS
95082,-29.175190895548724,-51.17038643925165,caxias do sul,RS
95042,-29.144732944506334,-51.19410837780254,caxias do sul,RS
95086,-29.183507316495408,-51.16623725454222,caxias do sul,RS
95043,-29.14535445930014,-51.18866623544317,caxias do sul,RS
95082,-29.18031540800736,-51.173293463388575,caxias do sul,RS
95096,-29.182389377435133,-51.19532290017532,caxias do sul,RS
95060,-29.178496936920187,-51.19355955921375,caxias do sul,RS
95032,-29.14782132506863,-51.205648638590745,caxias do sul,RS
95095,-29.196747,-51.20461387993963,caxias do sul,RS
95032,-29.153097622803987,-51.20210201193569,caxias do sul,RS
95020,-29.16951929811612,-51.167477219282034,caxias do sul,RS
95074,-29.167618173339672,-51.137835722792424,caxias do sul,RS
95020,-29.16468871110063,-51.17337702470593,caxias do sul,RS
95040,-29.158467225984978,-51.178419494465636,caxias do sul,RS
95020,-29.168659048746,-51.17342592952265,caxias do sul,RS
95050,-29.161298278511964,-51.17213593548837,caxias do sul,RS
95074,-29.16979967070333,-51.140435266476366,caxias do sul,RS
95095,-29.200665703180146,-51.2030863826964,caxias do sul,RS
95010,-29.167828669913696,-51.17546520976474,caxias do sul,RS
95013,-29.162388484649163,-51.19515798005411,caxias do sul,RS
95020,-29.16860344664798,-51.163068827824794,caxias do sul,RS
95054,-29.15971619690503,-51.14924693717975,caxias do sul,RS
95060,-29.10900323061643,-51.08623944805702,caxias do sul,RS
95054,-29.157237156252993,-51.1564829440028,caxias do sul,RS
95084,-29.170920327780674,-51.17182814326561,caxias do sul,RS
95032,-29.14782184807609,-51.21738334357472,caxias do sul,RS
95047,-29.12109868655909,-51.18410084044021,caxias do sul,RS
95032,-29.15856766682241,-51.200030618227814,caxias do sul,RS
95096,-29.188527527386842,-51.19995532316002,caxias do sul,RS
95032,-29.164975073425865,-51.21018076391529,caxias do sul,RS
95082,-29.177720267926126,-51.173932054751965,caxias do sul,RS
95032,-29.150485614103317,-51.211360612240064,caxias do sul,RS
95076,-29.17783423990871,-51.13536685700385,caxias do sul,RS
95055,-29.152522863813427,-51.152112964110785,caxias do sul,RS
95074,-29.170132834736126,-51.150157900061274,caxias do sul,RS
95072,-29.171421980845157,-51.150034390236044,caxias do sul,RS
95080,-29.1767280509118,-51.18303846055439,caxias do sul,RS
95032,-29.15588671170197,-51.187636900201575,caxias do sul,RS
95070,-29.166908615565596,-51.14984315763,caxias do sul,RS
95086,-29.184893332668796,-51.16429303158581,caxias do sul,RS
95060,-29.114862648873352,-51.09311914869205,caxias do sul,RS
95013,-29.16196835212143,-51.207821302951565,caxias do sul,RS
95020,-29.16958064741354,-51.17059813363013,caxias do sul,RS
95059,-29.115027296968325,-51.128104471479475,caxias do sul,RS
95032,-29.150168631461806,-51.19031524037468,caxias do sul,RS
95010,-29.17210576397943,-51.192025732844456,caxias do sul,RS
95012,-29.171300950925513,-51.2175929185639,caxias do sul,RS
95047,-29.11895485884588,-51.19004615565156,caxias do sul,RS
95074,-29.179243795771786,-51.13401687313736,caxias do sul,RS
95072,-29.174747335666705,-51.15393547123258,caxias do sul,RS
95042,-29.14080687861637,-51.19138215627764,caxias do sul,RS
95020,-29.167959660425844,-51.17464440956864,caxias do sul,RS
95097,-29.177502503188325,-51.184167996811674,caxias do sul,RS
95010,-29.174134640636968,-51.184044421140825,caxias do sul,RS
95097,-29.17965640085176,-51.18575885718704,caxias do sul,RS
95084,-29.1759345988129,-51.17715645281884,caxias do sul,RS
95088,-29.18529032158123,-51.163703369261256,caxias do sul,RS
95098,-29.19567151546329,-51.17912439371528,caxias do sul,RS
95020,-29.161725279352986,-51.18157090799993,caxias do sul,RS
95012,-29.17741386090914,-51.2107570542878,caxias do sul,RS
95055,-29.148901939972557,-51.1450765376184,caxias do sul,RS
95055,-29.15761485507853,-51.13504842246388,caxias do sul,RS
95095,-29.201807312464414,-51.20728810578497,caxias do sul,RS
95074,-29.173339899839267,-51.13899931039578,caxias do sul,RS
95095,-29.203707479699013,-51.21067602030099,caxias do sul,RS
95010,-29.168043647932038,-51.1870116321383,caxias do sul,RS
95020,-29.16279212679423,-51.185319028614494,caxias do sul,RS
95060,-29.11606248786601,-51.09996656988447,caxias do sul,RS
95060,-29.110693592800754,-51.0903918556585,caxias do sul,RS
95032,-29.149883431180893,-51.217129679651464,caxias do sul,RS
95059,-29.1112924339714,-51.13135159274324,caxias do sul,RS
95032,-29.155429219127328,-51.19254507980436,caxias do sul,RS
95095,-29.20205555563241,-51.206439332864505,caxias do sul,RS
95032,-29.151124868376414,-51.18972884417782,caxias do sul,RS
95034,-29.160567953409025,-51.18807567434775,caxias do sul,RS
95080,-29.17686797176205,-51.17637901548513,caxias do sul,RS
95020,-29.164735836012287,-51.16892791140447,caxias do sul,RS
95030,-29.15380504508269,-51.20948167622885,caxias do sul,RS
95012,-29.166128631439978,-51.21230076023948,caxias do sul,RS
95084,-29.174772341511225,-51.173577880414925,caxias do sul,RS
95095,-29.195638089454857,-51.20409098331346,caxias do sul,RS
95041,-29.14774927369311,-51.18474747386226,caxias do sul,RS
95010,-29.17379091551393,-51.16177879626222,caxias do sul,RS
95072,-29.17321497290207,-51.150660049195004,caxias do sul,RS
95055,-29.155530191425928,-51.140021979648076,caxias do sul,RS
95020,-29.165214712539807,-51.178633731698284,caxias do sul,RS
95012,-29.172506183387537,-51.21515586499071,caxias do sul,RS
95084,-29.16942836518168,-51.173011601051435,caxias do sul,RS
95034,-29.16538626321229,-51.18697618853089,caxias do sul,RS
95034,-29.156296789751202,-51.19504024276354,caxias do sul,RS
95043,-29.13614789146289,-51.17494739228906,caxias do sul,RS
95020,-29.165837734950586,-51.17523690658123,caxias do sul,RS
95082,-29.175984000000003,-51.17504759924465,caxias do sul,RS
95043,-29.137524877801262,-51.17344207966174,caxias do sul,RS
95059,-29.119375998693734,-51.129713290800645,caxias do sul,RS
95097,-29.176928724067302,-51.18686560618308,caxias do sul,RS
95020,-29.156166626143346,-51.18023977117529,caxias do sul,RS
95088,-29.198012402209287,-51.16308687091034,caxias do sul,RS
95042,-29.13902166219518,-51.18863066051654,caxias do sul,RS
95034,-29.171318600094594,-51.18844316702448,caxias do sul,RS
95052,-29.154435884313497,-51.159231320056925,caxias do sul,RS
95041,-29.14965247905561,-51.182876020944384,caxias do sul,RS
95095,-29.195554103540182,-51.20877313026571,caxias do sul,RS
95052,-29.14671573215585,-51.17043355976809,caxias do sul,RS
95020,-29.161753812663733,-51.19323478864366,caxias do sul,RS
95045,-29.12668556093287,-51.19163713916954,caxias do sul,RS
95059,-29.119961131533664,-51.125067828703365,caxias do sul,RS
95084,-29.168709626052078,-51.162183024806616,caxias do sul,RS
95012,-29.173460970259384,-51.20920589968441,caxias do sul,RS
95096,-29.182656990589532,-51.20258879767494,caxias do sul,RS
95082,-29.178091980129302,-51.17476973654637,caxias do sul,RS
95097,-29.180639498720712,-51.192143277635644,caxias do sul,RS
95088,-29.190174046344236,-51.16523466304083,caxias do sul,RS
95012,-29.170874356668588,-51.2189317983859,caxias do sul,RS
95040,-29.15275043909699,-51.173527188210386,caxias do sul,RS
95088,-29.189358289681355,-51.16623106789654,caxias do sul,RS
95043,-29.13686420639204,-51.18221441415571,caxias do sul,RS
95096,-29.190331230576483,-51.212906208733244,caxias do sul,RS
95020,-29.165504673778717,-51.16577789942213,caxias do sul,RS
95086,-29.187904009606942,-51.16416185076716,caxias do sul,RS
95034,-29.158352549109182,-51.195453390987986,caxias do sul,RS
95070,-29.164255942401706,-51.159257725437776,caxias do sul,RS
95020,-29.174913,-51.1797340200537,caxias do sul,RS
95032,-29.142314841965995,-51.215300168428485,caxias do sul,RS
95084,-29.167960177646588,-51.182849775775594,caxias do sul,RS
95010,-29.16771805557559,-51.17650607116604,caxias do sul,RS
95090,-29.22969007463329,-51.158037047787886,caxias do sul,RS
95060,-29.117553935118572,-51.10512755159139,caxias do sul,RS
95088,-29.20424392189631,-51.17670136435142,caxias do sul,RS
95059,-29.102375715630604,-51.12405088803988,caxias do sul,RS
95012,-29.16655715638288,-51.20328421213917,caxias do sul,RS
95020,-29.16694415038239,-51.188439407067655,caxias do sul,RS
95059,-29.11734481470089,-51.12814593919143,caxias do sul,RS
95045,-29.12139695315281,-51.18363551959383,caxias do sul,RS
95032,-29.149373328072038,-51.22376194353247,caxias do sul,RS
95045,-29.13065862635105,-51.174814305770255,caxias do sul,RS
95013,-29.164034847686988,-51.212260828288144,caxias do sul,RS
95055,-29.149885616329303,-51.14399534639598,caxias do sul,RS
95099,-29.179523604469203,-51.1964291373411,caxias do sul,RS
95020,-29.16665827297632,-51.16700570612914,caxias do sul,RS
95010,-29.16752280320554,-51.16797671108553,caxias do sul,RS
95032,-29.153368144627663,-51.19935092585562,caxias do sul,RS
95059,-29.10693995641479,-51.12373140136923,caxias do sul,RS
95095,-29.21836217565373,-51.19841631755946,caxias do sul,RS
95096,-29.18874805731594,-51.19512971692709,caxias do sul,RS
95045,-29.133575788479167,-51.17167530895985,caxias do sul,RS
95076,-29.182106819712768,-51.15631528745193,caxias do sul,RS
95034,-29.146556480868462,-51.18620818795888,caxias do sul,RS
95034,-29.15930948518086,-51.18899040900408,caxias do sul,RS
95045,-29.126973951399002,-51.18895004859881,caxias do sul,RS
95057,-29.143833642664337,-51.14108782217432,caxias do sul,RS
95020,-29.164268103529796,-51.17734543541745,caxias do sul,RS
95010,-29.167718587119086,-51.17654500672802,caxias do sul,RS
95020,-29.16279767041708,-51.18552830037735,caxias do sul,RS
95030,-29.15446217400177,-51.214611358052814,caxias do sul,RS
95032,-29.15877713455317,-51.200031480084846,caxias do sul,RS
95043,-29.14553543000781,-51.192680152900074,caxias do sul,RS
95034,-29.149123636081494,-51.1861077463905,caxias do sul,RS
95098,-29.1889015039692,-51.18299749603079,caxias do sul,RS
95088,-29.20428093151816,-51.173072322945345,caxias do sul,RS
95020,-29.166741036323838,-51.17075154667496,caxias do sul,RS
95032,-29.14262647669677,-51.198346618284255,caxias do sul,RS
95080,-29.17665025154321,-51.18072909854303,caxias do sul,RS
95074,-29.17325984770794,-51.14266266667632,caxias do sul,RS
95098,-29.18805328599898,-51.18331951031014,caxias do sul,RS
95096,-29.18828950358035,-51.201742298749075,caxias do sul,RS
95044,-29.130362905077785,-51.19532860964461,caxias do sul,RS
95095,-29.19823745133252,-51.20843011397542,caxias do sul,RS
95043,-29.137733765944034,-51.17922862768901,caxias do sul,RS
95045,-29.122322817979736,-51.175747067093276,caxias do sul,RS
95059,-29.109386053619307,-51.117019605508226,caxias do sul,RS
95012,-29.17722599571983,-51.20816869081646,caxias do sul,RS
95054,-29.158805001942717,-51.157754782241355,caxias do sul,RS
95020,-29.163198480044194,-51.180208980044185,caxias do sul,RS
95074,-29.170160260649762,-51.15731701550986,caxias do sul,RS
95020,-29.16471099662257,-51.17456507505967,caxias do sul,RS
95059,-29.12611578886721,-51.117416504711294,caxias do sul,RS
95088,-29.185940617085386,-51.16899166724535,caxias do sul,RS
95034,-29.165151189545394,-51.18687623378896,caxias do sul,RS
95097,-29.180801709818354,-51.18994878038704,caxias do sul,RS
95020,-29.169815315555283,-51.180897229471825,caxias do sul,RS
95086,-29.186554949996005,-51.16830524735357,caxias do sul,RS
95095,-29.19478385645229,-51.19283850587996,caxias do sul,RS
95030,-29.15611098513084,-51.2087478740837,caxias do sul,RS
95099,-29.1779360149692,-51.19536299956822,caxias do sul,RS
95043,-29.143751165972553,-51.171122531342796,caxias do sul,RS
95074,-29.17247582084907,-51.138613020032224,caxias do sul,RS
95098,-29.18354113763509,-51.19658655176642,caxias do sul,RS
95095,-29.201432068885754,-51.18891404190611,caxias do sul,RS
95030,-29.153587517768567,-51.21979407215175,caxias do sul,RS
95097,-29.176305737578296,-51.193851742546975,caxias do sul,RS
95055,-29.150221648999928,-51.149387100686006,caxias do sul,RS
95034,-29.156806839659826,-51.187846300863505,caxias do sul,RS
95097,-29.178425225362435,-51.1853094064325,caxias do sul,RS
95082,-29.17749625337947,-51.17470320108644,caxias do sul,RS
95040,-29.15219208238145,-51.17227361852624,caxias do sul,RS
95059,-29.114835542920254,-51.126437042920244,caxias do sul,RS
95052,-29.159935812914554,-51.1607228916306,caxias do sul,RS
95076,-29.186363665942523,-51.15538371503054,caxias do sul,RS
95052,-29.152596831494733,-51.15919131249194,caxias do sul,RS
95080,-29.172922697913386,-51.184662642897656,caxias do sul,RS
95034,-29.145277778619043,-51.186360826598616,caxias do sul,RS
95034,-29.17150814068137,-51.188437117856814,caxias do sul,RS
95057,-29.142119395621897,-51.137031480227975,caxias do sul,RS
95076,-29.19079368557169,-51.151847931411154,caxias do sul,RS
95082,-29.177089068252968,-51.16341025539032,caxias do sul,RS
95034,-29.157834480086645,-51.19234998008666,caxias do sul,RS
95084,-29.17076058066173,-51.16958845162902,caxias do sul,RS
95032,-29.140530526644486,-51.20624452189418,caxias do sul,RS
95095,-29.202768444705047,-51.20645068804605,caxias do sul,RS
95032,-29.151595060572195,-51.2060920463373,caxias do sul,RS
